
1.000000e+04, -3.823383e+01, 1.772059e+02, -1.363785e-01, 1.774660e+02, -3.809745e+01, -2.600589e-01
9.896850e+03, -3.739426e+01, 1.581782e+02, -1.252565e-01, 1.772679e+02, -3.726900e+01, -1.908970e+01
9.794765e+03, -3.721084e+01, 1.613936e+02, -1.307388e-01, 1.773054e+02, -3.708010e+01, -1.591180e+01
9.693732e+03, -3.720660e+01, 1.609021e+02, -1.331679e-01, 1.773765e+02, -3.707343e+01, -1.647433e+01
9.593742e+03, -3.611918e+01, 1.640980e+02, -1.112670e-01, 1.774207e+02, -3.600792e+01, -1.332278e+01
9.494783e+03, -3.599085e+01, 1.644619e+02, -1.078054e-01, 1.773547e+02, -3.588304e+01, -1.289274e+01
9.396844e+03, -3.559285e+01, 1.647332e+02, -1.076863e-01, 1.774328e+02, -3.548516e+01, -1.269964e+01
9.299916e+03, -3.588755e+01, 1.675406e+02, -1.149365e-01, 1.774515e+02, -3.577262e+01, -9.910904e+00
9.203988e+03, -3.545973e+01, 1.672727e+02, -1.036216e-01, 1.774877e+02, -3.535611e+01, -1.021501e+01
9.109049e+03, -3.555411e+01, 1.665531e+02, -1.062959e-01, 1.774804e+02, -3.544782e+01, -1.092734e+01
9.015090e+03, -3.578346e+01, 1.657493e+02, -1.064570e-01, 1.775442e+02, -3.567700e+01, -1.179485e+01
8.922100e+03, -3.523471e+01, 1.684115e+02, -1.041558e-01, 1.775815e+02, -3.513055e+01, -9.170008e+00
8.830068e+03, -3.497760e+01, 1.668913e+02, -9.318610e-02, 1.775593e+02, -3.488441e+01, -1.066801e+01
8.738987e+03, -3.563630e+01, 1.669158e+02, -9.115153e-02, 1.775840e+02, -3.554515e+01, -1.066817e+01
8.648844e+03, -3.482979e+01, 1.699862e+02, -8.380857e-02, 1.776697e+02, -3.474599e+01, -7.683425e+00
8.559632e+03, -3.495005e+01, 1.699831e+02, -8.824917e-02, 1.776303e+02, -3.486180e+01, -7.647197e+00
8.471340e+03, -3.424783e+01, 1.699652e+02, -8.411920e-02, 1.776776e+02, -3.416371e+01, -7.712407e+00
8.383958e+03, -3.489218e+01, 1.692735e+02, -8.195166e-02, 1.777393e+02, -3.481022e+01, -8.465836e+00
8.297478e+03, -3.411314e+01, 1.695094e+02, -7.975270e-02, 1.777239e+02, -3.403339e+01, -8.214409e+00
8.211890e+03, -3.355441e+01, 1.701520e+02, -7.324846e-02, 1.777311e+02, -3.348116e+01, -7.579124e+00
8.127184e+03, -3.321033e+01, 1.677968e+02, -6.463759e-02, 1.776679e+02, -3.314569e+01, -9.871103e+00
8.043353e+03, -3.297341e+01, 1.708608e+02, -6.107964e-02, 1.777274e+02, -3.291233e+01, -6.866574e+00
7.960386e+03, -3.286135e+01, 1.712220e+02, -4.989389e-02, 1.778221e+02, -3.281146e+01, -6.600087e+00
7.878275e+03, -3.264334e+01, 1.727250e+02, -3.902368e-02, 1.778375e+02, -3.260432e+01, -5.112427e+00
7.797011e+03, -3.306729e+01, 1.719620e+02, -4.484750e-02, 1.778224e+02, -3.302244e+01, -5.860367e+00
7.716585e+03, -3.252131e+01, 1.739406e+02, -4.019309e-02, 1.779009e+02, -3.248112e+01, -3.960299e+00
7.636989e+03, -3.218004e+01, 1.742238e+02, -4.892580e-02, 1.779793e+02, -3.213112e+01, -3.755553e+00
7.558214e+03, -3.228407e+01, 1.734567e+02, -3.462236e-02, 1.779438e+02, -3.224945e+01, -4.487039e+00
7.480251e+03, -3.180992e+01, 1.746460e+02, -3.092055e-02, 1.780003e+02, -3.177900e+01, -3.354312e+00
7.403092e+03, -3.159216e+01, 1.744483e+02, -1.904184e-02, 1.780367e+02, -3.157312e+01, -3.588350e+00
7.326730e+03, -3.169939e+01, 1.713009e+02, -1.678130e-02, 1.780470e+02, -3.168261e+01, -6.746110e+00
7.251155e+03, -3.168922e+01, 1.766246e+02, -1.841845e-02, 1.781024e+02, -3.167080e+01, -1.477782e+00
7.176360e+03, -3.140201e+01, 1.768688e+02, -8.406777e-03, 1.781250e+02, -3.139361e+01, -1.256127e+00
7.102336e+03, -3.105948e+01, 1.739072e+02, -4.456415e-03, 1.780686e+02, -3.105502e+01, -4.161412e+00
7.029075e+03, -3.131650e+01, 1.739133e+02, -3.674009e-03, 1.780718e+02, -3.131283e+01, -4.158541e+00
6.956571e+03, -3.097782e+01, 1.754554e+02, 2.613893e-03, 1.780534e+02, -3.098043e+01, -2.598027e+00
6.884814e+03, -3.063596e+01, 1.759464e+02, 1.600678e-02, 1.781430e+02, -3.065197e+01, -2.196613e+00
6.813797e+03, -3.018754e+01, 1.765355e+02, 1.841715e-02, 1.781568e+02, -3.020596e+01, -1.621323e+00
6.743513e+03, -3.065237e+01, 1.762013e+02, 2.233650e-02, 1.782164e+02, -3.067470e+01, -2.015038e+00
6.673954e+03, -3.028335e+01, 1.769950e+02, 2.729367e-02, 1.781987e+02, -3.031064e+01, -1.203710e+00
6.605113e+03, -2.978575e+01, 1.758709e+02, 3.920395e-02, 1.781736e+02, -2.982496e+01, -2.302654e+00
6.536981e+03, -2.927613e+01, 1.769452e+02, 4.379102e-02, 1.781974e+02, -2.931992e+01, -1.252181e+00
6.469553e+03, -2.907073e+01, 1.798392e+02, 5.942463e-02, 1.783164e+02, -2.913016e+01, 1.522800e+00
6.402819e+03, -2.905137e+01, 1.787660e+02, 6.132124e-02, 1.783558e+02, -2.911269e+01, 4.101823e-01
6.336775e+03, -2.870712e+01, 1.777149e+02, 6.876743e-02, 1.782710e+02, -2.877589e+01, -5.560975e-01
6.271411e+03, -2.847628e+01, 1.790887e+02, 7.583720e-02, 1.783803e+02, -2.855212e+01, 7.083672e-01
6.206722e+03, -2.800409e+01, 1.796567e+02, 8.725094e-02, 1.784526e+02, -2.809134e+01, 1.204072e+00
6.142700e+03, -2.792761e+01, -1.777189e+02, 1.059581e-01, 1.785474e+02, -2.803357e+01, 3.733732e+00
6.079338e+03, -2.759715e+01, -1.770599e+02, 1.162359e-01, 1.786132e+02, -2.771338e+01, 4.326933e+00
6.016630e+03, -2.762987e+01, -1.758473e+02, 1.122853e-01, 1.786556e+02, -2.774216e+01, 5.497086e+00
5.954569e+03, -2.738580e+01, -1.751159e+02, 1.127912e-01, 1.786563e+02, -2.749859e+01, 6.227749e+00
5.893147e+03, -2.742373e+01, -1.750918e+02, 1.091923e-01, 1.787340e+02, -2.753292e+01, 6.174186e+00
5.832360e+03, -2.739873e+01, -1.721837e+02, 1.191247e-01, 1.787692e+02, -2.751785e+01, 9.047055e+00
5.772199e+03, -2.736909e+01, -1.722168e+02, 1.237154e-01, 1.788173e+02, -2.749280e+01, 8.965909e+00
5.712659e+03, -2.690452e+01, -1.741553e+02, 1.324822e-01, 1.788268e+02, -2.703700e+01, 7.017849e+00
5.653733e+03, -2.683581e+01, -1.712457e+02, 1.402725e-01, 1.788719e+02, -2.697608e+01, 9.882458e+00
5.595415e+03, -2.679854e+01, -1.716044e+02, 1.360079e-01, 1.789252e+02, -2.693455e+01, 9.470443e+00
5.537699e+03, -2.669919e+01, -1.717299e+02, 1.502123e-01, 1.789263e+02, -2.684940e+01, 9.343875e+00
5.480578e+03, -2.654682e+01, -1.736813e+02, 1.575487e-01, 1.789383e+02, -2.670437e+01, 7.380447e+00
5.424046e+03, -2.631532e+01, -1.731952e+02, 1.664310e-01, 1.789004e+02, -2.648175e+01, 7.904359e+00
5.368097e+03, -2.615450e+01, -1.720295e+02, 1.689842e-01, 1.790174e+02, -2.632349e+01, 8.953086e+00
5.312725e+03, -2.565351e+01, -1.710315e+02, 1.964697e-01, 1.790343e+02, -2.584998e+01, 9.934242e+00
5.257925e+03, -2.579032e+01, -1.693442e+02, 1.899359e-01, 1.790986e+02, -2.598025e+01, 1.155714e+01
5.203690e+03, -2.580470e+01, -1.705864e+02, 1.947900e-01, 1.790979e+02, -2.599949e+01, 1.031566e+01
5.150014e+03, -2.498703e+01, -1.728313e+02, 2.140730e-01, 1.791061e+02, -2.520110e+01, 8.062631e+00
5.096891e+03, -2.504342e+01, -1.707341e+02, 2.310322e-01, 1.791817e+02, -2.527445e+01, 1.008416e+01
5.044317e+03, -2.486925e+01, -1.712516e+02, 2.354107e-01, 1.792357e+02, -2.510466e+01, 9.512668e+00
4.992285e+03, -2.450879e+01, -1.691899e+02, 2.462463e-01, 1.792769e+02, -2.475504e+01, 1.153327e+01
4.940790e+03, -2.430239e+01, -1.642090e+02, 2.548600e-01, 1.795324e+02, -2.455725e+01, 1.625858e+01
4.889826e+03, -2.425733e+01, -1.667899e+02, 2.636036e-01, 1.795252e+02, -2.452094e+01, 1.368493e+01
4.839388e+03, -2.420863e+01, -1.664675e+02, 2.664797e-01, 1.795945e+02, -2.447511e+01, 1.393801e+01
4.789470e+03, -2.419669e+01, -1.632859e+02, 2.500300e-01, 1.797924e+02, -2.444672e+01, 1.692173e+01
4.740066e+03, -2.418763e+01, -1.632927e+02, 2.530744e-01, 1.797395e+02, -2.444070e+01, 1.696785e+01
4.691173e+03, -2.433646e+01, -1.638842e+02, 2.442281e-01, 1.797156e+02, -2.458068e+01, 1.640018e+01
4.642784e+03, -2.427667e+01, -1.658448e+02, 2.613508e-01, 1.796422e+02, -2.453802e+01, 1.451302e+01
4.594893e+03, -2.397110e+01, -1.687853e+02, 2.776612e-01, 1.794821e+02, -2.424876e+01, 1.173258e+01
4.547497e+03, -2.361336e+01, -1.672202e+02, 3.041254e-01, 1.796068e+02, -2.391748e+01, 1.317292e+01
4.500590e+03, -2.318468e+01, -1.671383e+02, 3.263911e-01, 1.796907e+02, -2.351107e+01, 1.317104e+01
4.454167e+03, -2.334617e+01, -1.622869e+02, 3.061242e-01, 1.799221e+02, -2.365230e+01, 1.779097e+01
4.408222e+03, -2.300073e+01, -1.671930e+02, 3.322897e-01, 1.797077e+02, -2.333302e+01, 1.309934e+01
4.362751e+03, -2.288207e+01, -1.656836e+02, 3.391162e-01, 1.798686e+02, -2.322119e+01, 1.444782e+01
4.317750e+03, -2.259937e+01, -1.653668e+02, 3.618867e-01, 1.798231e+02, -2.296126e+01, 1.481011e+01
4.273212e+03, -2.279683e+01, -1.638699e+02, 3.487404e-01, 1.799555e+02, -2.314557e+01, 1.617460e+01
4.229134e+03, -2.282780e+01, -1.685913e+02, 3.561024e-01, 1.796986e+02, -2.318391e+01, 1.171008e+01
4.185511e+03, -2.212368e+01, -1.735404e+02, 3.976319e-01, 1.794371e+02, -2.252131e+01, 7.022464e+00
4.142338e+03, -2.125801e+01, -1.710003e+02, 4.835848e-01, 1.796777e+02, -2.174160e+01, 9.321919e+00
4.099610e+03, -2.089430e+01, -1.690524e+02, 5.026470e-01, 1.798398e+02, -2.139694e+01, 1.110781e+01
4.057322e+03, -2.066607e+01, -1.683872e+02, 5.178828e-01, 1.798861e+02, -2.118395e+01, 1.172671e+01
4.015471e+03, -2.007762e+01, -1.675880e+02, 5.786149e-01, -1.799399e+02, -2.065623e+01, 1.235190e+01
3.974052e+03, -1.957674e+01, -1.634817e+02, 5.978038e-01, -1.794225e+02, -2.017454e+01, 1.594076e+01
3.933060e+03, -1.924552e+01, -1.612309e+02, 6.216501e-01, -1.792184e+02, -1.986717e+01, 1.798752e+01
3.892490e+03, -1.876480e+01, -1.581155e+02, 6.546722e-01, -1.788038e+02, -1.941947e+01, 2.068829e+01
3.852339e+03, -1.915066e+01, -1.557741e+02, 6.110315e-01, -1.786582e+02, -1.976170e+01, 2.288408e+01
3.812603e+03, -1.889766e+01, -1.551378e+02, 6.324396e-01, -1.784578e+02, -1.953010e+01, 2.332006e+01
3.773276e+03, -1.900609e+01, -1.528966e+02, 6.100967e-01, -1.783054e+02, -1.961619e+01, 2.540877e+01
3.734355e+03, -1.906434e+01, -1.525912e+02, 6.082678e-01, -1.781891e+02, -1.967260e+01, 2.559787e+01
3.695835e+03, -1.873995e+01, -1.511827e+02, 6.152175e-01, -1.780183e+02, -1.935517e+01, 2.683561e+01
3.657713e+03, -1.874631e+01, -1.503947e+02, 6.185487e-01, -1.778847e+02, -1.936485e+01, 2.748998e+01
3.619983e+03, -1.852940e+01, -1.506918e+02, 6.257016e-01, -1.778186e+02, -1.915510e+01, 2.712678e+01
3.582643e+03, -1.854502e+01, -1.479730e+02, 6.205148e-01, -1.776862e+02, -1.916554e+01, 2.971323e+01
3.545689e+03, -1.844374e+01, -1.474116e+02, 6.224698e-01, -1.775721e+02, -1.906621e+01, 3.016049e+01
3.509115e+03, -1.825315e+01, -1.470567e+02, 6.276447e-01, -1.774676e+02, -1.888079e+01, 3.041086e+01
3.472919e+03, -1.825931e+01, -1.470485e+02, 6.310935e-01, -1.773342e+02, -1.889041e+01, 3.028575e+01
3.437096e+03, -1.827558e+01, -1.466137e+02, 6.286278e-01, -1.773512e+02, -1.890421e+01, 3.073746e+01
3.401642e+03, -1.810488e+01, -1.461689e+02, 6.512760e-01, -1.771504e+02, -1.875615e+01, 3.098156e+01
3.366554e+03, -1.792121e+01, -1.457289e+02, 6.494392e-01, -1.770847e+02, -1.857064e+01, 3.135586e+01
3.331828e+03, -1.780231e+01, -1.444908e+02, 6.567102e-01, -1.768933e+02, -1.845902e+01, 3.240255e+01
3.297461e+03, -1.754437e+01, -1.447574e+02, 6.774156e-01, -1.768181e+02, -1.822179e+01, 3.206063e+01
3.263448e+03, -1.755580e+01, -1.428796e+02, 6.658707e-01, -1.766326e+02, -1.822167e+01, 3.375298e+01
3.229785e+03, -1.736003e+01, -1.426844e+02, 6.917341e-01, -1.765355e+02, -1.805177e+01, 3.385109e+01
3.196470e+03, -1.731531e+01, -1.418311e+02, 6.816723e-01, -1.763839e+02, -1.799698e+01, 3.455275e+01
3.163499e+03, -1.723775e+01, -1.418761e+02, 6.891743e-01, -1.763496e+02, -1.792692e+01, 3.447350e+01
3.130867e+03, -1.702304e+01, -1.400506e+02, 7.021570e-01, -1.760988e+02, -1.772519e+01, 3.604810e+01
3.098573e+03, -1.691055e+01, -1.398432e+02, 7.073366e-01, -1.759831e+02, -1.761789e+01, 3.613994e+01
3.066611e+03, -1.679947e+01, -1.395160e+02, 7.059998e-01, -1.758645e+02, -1.750547e+01, 3.634856e+01
3.034979e+03, -1.675033e+01, -1.383801e+02, 7.100983e-01, -1.757687e+02, -1.746043e+01, 3.738859e+01
3.003673e+03, -1.657672e+01, -1.380797e+02, 7.233785e-01, -1.755366e+02, -1.730010e+01, 3.745689e+01
2.972691e+03, -1.643679e+01, -1.374088e+02, 7.360835e-01, -1.754118e+02, -1.717287e+01, 3.800296e+01
2.942027e+03, -1.638738e+01, -1.375397e+02, 7.315518e-01, -1.753972e+02, -1.711893e+01, 3.785754e+01
2.911680e+03, -1.628934e+01, -1.373728e+02, 7.425209e-01, -1.752967e+02, -1.703186e+01, 3.792398e+01
2.881647e+03, -1.608133e+01, -1.355453e+02, 7.466829e-01, -1.749624e+02, -1.682802e+01, 3.941707e+01
2.851923e+03, -1.608134e+01, -1.353760e+02, 7.345290e-01, -1.749350e+02, -1.681586e+01, 3.955894e+01
2.822505e+03, -1.603005e+01, -1.351430e+02, 7.418564e-01, -1.749146e+02, -1.677190e+01, 3.977161e+01
2.793391e+03, -1.595916e+01, -1.341267e+02, 7.409001e-01, -1.747802e+02, -1.670006e+01, 4.065349e+01
2.764577e+03, -1.585344e+01, -1.352167e+02, 7.627958e-01, -1.747897e+02, -1.661623e+01, 3.957301e+01
2.736061e+03, -1.563090e+01, -1.366957e+02, 8.180118e-01, -1.748549e+02, -1.644892e+01, 3.815920e+01
2.707838e+03, -1.517180e+01, -1.372268e+02, 8.717323e-01, -1.745086e+02, -1.604354e+01, 3.728175e+01
2.679907e+03, -1.472405e+01, -1.340155e+02, 8.800158e-01, -1.738093e+02, -1.560406e+01, 3.979382e+01
2.652264e+03, -1.494707e+01, -1.299980e+02, 7.940994e-01, -1.734845e+02, -1.574117e+01, 4.348645e+01
2.624906e+03, -1.508861e+01, -1.319157e+02, 8.059686e-01, -1.738511e+02, -1.589458e+01, 4.193541e+01
2.597830e+03, -1.483039e+01, -1.313698e+02, 8.302277e-01, -1.735553e+02, -1.566062e+01, 4.218556e+01
2.571034e+03, -1.441618e+01, -1.324117e+02, 8.926379e-01, -1.734622e+02, -1.530881e+01, 4.105044e+01
2.544514e+03, -1.387861e+01, -1.291700e+02, 8.995165e-01, -1.725623e+02, -1.477812e+01, 4.339238e+01
2.518267e+03, -1.454171e+01, -1.248352e+02, 7.503469e-01, -1.724372e+02, -1.529205e+01, 4.760196e+01
2.492291e+03, -1.467571e+01, -1.301400e+02, 8.221803e-01, -1.732531e+02, -1.549789e+01, 4.311308e+01
2.466583e+03, -1.407288e+01, -1.253462e+02, 8.084684e-01, -1.721765e+02, -1.488135e+01, 4.683030e+01
2.441141e+03, -1.392898e+01, -1.285760e+02, 8.968112e-01, -1.724987e+02, -1.482579e+01, 4.392274e+01
2.415960e+03, -1.433373e+01, -1.266644e+02, 8.046764e-01, -1.725007e+02, -1.513841e+01, 4.583630e+01
2.391040e+03, -1.382199e+01, -1.249273e+02, 8.311168e-01, -1.718737e+02, -1.465310e+01, 4.694644e+01
2.366376e+03, -1.356250e+01, -1.230893e+02, 8.425341e-01, -1.714428e+02, -1.440503e+01, 4.835342e+01
2.341967e+03, -1.367135e+01, -1.233368e+02, 8.200066e-01, -1.715192e+02, -1.449135e+01, 4.818240e+01
2.317810e+03, -1.369839e+01, -1.239060e+02, 8.299982e-01, -1.716251e+02, -1.452839e+01, 4.771913e+01
2.293902e+03, -1.357775e+01, -1.232277e+02, 8.276338e-01, -1.714323e+02, -1.440538e+01, 4.820461e+01
2.270240e+03, -1.323836e+01, -1.244696e+02, 9.006795e-01, -1.713085e+02, -1.413904e+01, 4.683893e+01
2.246823e+03, -1.335946e+01, -1.246143e+02, 9.077439e-01, -1.714130e+02, -1.426720e+01, 4.679873e+01
2.223647e+03, -1.305028e+01, -1.238594e+02, 9.215855e-01, -1.709418e+02, -1.397187e+01, 4.708248e+01
2.200710e+03, -1.293057e+01, -1.219955e+02, 8.926806e-01, -1.706098e+02, -1.382325e+01, 4.861430e+01
2.178010e+03, -1.273353e+01, -1.215961e+02, 9.132332e-01, -1.703672e+02, -1.364676e+01, 4.877111e+01
2.155544e+03, -1.261475e+01, -1.218968e+02, 9.354017e-01, -1.702514e+02, -1.355016e+01, 4.835463e+01
2.133310e+03, -1.228608e+01, -1.208223e+02, 9.506615e-01, -1.697905e+02, -1.323674e+01, 4.896824e+01
2.111305e+03, -1.216217e+01, -1.185792e+02, 9.222609e-01, -1.692803e+02, -1.308443e+01, 5.070109e+01
2.089527e+03, -1.224486e+01, -1.172720e+02, 8.775458e-01, -1.691767e+02, -1.312241e+01, 5.190474e+01
2.067973e+03, -1.225153e+01, -1.173255e+02, 8.725689e-01, -1.692081e+02, -1.312410e+01, 5.188268e+01
2.046642e+03, -1.216708e+01, -1.164936e+02, 8.614878e-01, -1.690082e+02, -1.302857e+01, 5.251461e+01
2.025531e+03, -1.221132e+01, -1.169956e+02, 8.788251e-01, -1.690129e+02, -1.309015e+01, 5.201733e+01
2.004638e+03, -1.201132e+01, -1.159795e+02, 8.821392e-01, -1.686702e+02, -1.289346e+01, 5.269071e+01
1.983960e+03, -1.190303e+01, -1.154698e+02, 8.895644e-01, -1.685220e+02, -1.279259e+01, 5.305217e+01
1.963496e+03, -1.181453e+01, -1.151383e+02, 8.825417e-01, -1.683193e+02, -1.269707e+01, 5.318099e+01
1.943242e+03, -1.180341e+01, -1.153580e+02, 8.873377e-01, -1.682303e+02, -1.269075e+01, 5.287233e+01
1.923198e+03, -1.158140e+01, -1.148332e+02, 8.942323e-01, -1.679896e+02, -1.247563e+01, 5.315640e+01
1.903360e+03, -1.160138e+01, -1.141923e+02, 8.905957e-01, -1.679177e+02, -1.249197e+01, 5.372540e+01
1.883727e+03, -1.144119e+01, -1.139568e+02, 8.915500e-01, -1.676047e+02, -1.233274e+01, 5.364789e+01
1.864296e+03, -1.150855e+01, -1.135903e+02, 8.701968e-01, -1.677291e+02, -1.237875e+01, 5.413871e+01
1.845066e+03, -1.135347e+01, -1.139970e+02, 9.202030e-01, -1.675642e+02, -1.227367e+01, 5.356721e+01
1.826034e+03, -1.108226e+01, -1.135079e+02, 9.366754e-01, -1.670914e+02, -1.201894e+01, 5.358349e+01
1.807199e+03, -1.108076e+01, -1.111387e+02, 8.621017e-01, -1.668567e+02, -1.194286e+01, 5.571798e+01
1.788558e+03, -1.135782e+01, -1.127033e+02, 8.795514e-01, -1.673324e+02, -1.223737e+01, 5.462910e+01
1.770109e+03, -1.104691e+01, -1.137106e+02, 9.552684e-01, -1.671896e+02, -1.200218e+01, 5.347907e+01
1.751850e+03, -1.117030e+01, -1.136430e+02, 9.360894e-01, -1.672513e+02, -1.210639e+01, 5.360834e+01
1.733780e+03, -1.119533e+01, -1.153505e+02, 9.776821e-01, -1.675225e+02, -1.217301e+01, 5.217197e+01
1.715896e+03, -1.109445e+01, -1.185383e+02, 1.082184e+00, -1.678110e+02, -1.217664e+01, 4.927268e+01
1.698197e+03, -1.046592e+01, -1.232418e+02, 1.327238e+00, -1.678957e+02, -1.179315e+01, 4.465384e+01
1.680680e+03, -8.912691e+00, -1.256644e+02, 1.709582e+00, -1.665628e+02, -1.062227e+01, 4.089842e+01
1.663344e+03, -7.272080e+00, -1.208595e+02, 1.961519e+00, -1.630400e+02, -9.233600e+00, 4.218050e+01
1.646186e+03, -6.422763e+00, -1.077086e+02, 1.647711e+00, -1.580811e+02, -8.070474e+00, 5.037250e+01
1.629206e+03, -7.524965e+00, -9.271769e+01, 6.659766e-01, -1.571474e+02, -8.190941e+00, 6.442966e+01
1.612401e+03, -1.035083e+01, -1.002582e+02, 5.825863e-01, -1.640701e+02, -1.093342e+01, 6.381191e+01
1.595769e+03, -8.080746e+00, -1.074700e+02, 1.261060e+00, -1.611775e+02, -9.341806e+00, 5.370748e+01
1.579309e+03, -9.069609e+00, -9.610393e+01, 5.847640e-01, -1.611167e+02, -9.654373e+00, 6.501274e+01
1.563018e+03, -8.380083e+00, -1.038247e+02, 1.040419e+00, -1.610256e+02, -9.420502e+00, 5.720091e+01
1.546896e+03, -9.257294e+00, -1.006135e+02, 7.555513e-01, -1.621169e+02, -1.001285e+01, 6.150339e+01
1.530940e+03, -8.622645e+00, -9.848280e+01, 7.744207e-01, -1.604977e+02, -9.397066e+00, 6.201494e+01
1.515148e+03, -8.469346e+00, -1.000910e+02, 8.701776e-01, -1.604281e+02, -9.339523e+00, 6.033707e+01
1.499519e+03, -8.518863e+00, -1.002224e+02, 8.598327e-01, -1.605695e+02, -9.378696e+00, 6.034707e+01
1.484052e+03, -8.610374e+00, -9.906190e+01, 8.045587e-01, -1.606131e+02, -9.414932e+00, 6.155117e+01
1.468744e+03, -8.506036e+00, -9.850687e+01, 7.838961e-01, -1.603305e+02, -9.289933e+00, 6.182363e+01
1.453594e+03, -8.355798e+00, -9.778996e+01, 7.706648e-01, -1.598959e+02, -9.126463e+00, 6.210598e+01
1.438600e+03, -8.259253e+00, -9.679959e+01, 7.444022e-01, -1.594673e+02, -9.003655e+00, 6.266770e+01
1.423761e+03, -8.198423e+00, -9.628827e+01, 7.216526e-01, -1.592953e+02, -8.920076e+00, 6.300700e+01
1.409075e+03, -8.098066e+00, -9.635253e+01, 7.522622e-01, -1.590607e+02, -8.850328e+00, 6.270819e+01
1.394540e+03, -7.892207e+00, -9.511082e+01, 7.249936e-01, -1.583207e+02, -8.617200e+00, 6.320989e+01
1.380156e+03, -7.927073e+00, -9.436846e+01, 6.803023e-01, -1.583345e+02, -8.607376e+00, 6.396608e+01
1.365920e+03, -7.964125e+00, -9.360319e+01, 6.549619e-01, -1.582851e+02, -8.619086e+00, 6.468192e+01
1.351830e+03, -7.849652e+00, -9.386393e+01, 6.693028e-01, -1.580338e+02, -8.518955e+00, 6.416985e+01
1.337886e+03, -7.800678e+00, -9.251457e+01, 6.212028e-01, -1.576546e+02, -8.421881e+00, 6.514004e+01
1.324086e+03, -7.770188e+00, -9.250782e+01, 6.151906e-01, -1.576978e+02, -8.385378e+00, 6.518997e+01
1.310428e+03, -7.619759e+00, -9.230721e+01, 6.447542e-01, -1.572305e+02, -8.264513e+00, 6.492328e+01
1.296911e+03, -7.538156e+00, -9.107558e+01, 5.900117e-01, -1.569364e+02, -8.128167e+00, 6.586080e+01
1.283533e+03, -7.545205e+00, -9.121487e+01, 5.957659e-01, -1.568724e+02, -8.140971e+00, 6.565751e+01
1.270294e+03, -7.462881e+00, -9.048375e+01, 5.722156e-01, -1.565402e+02, -8.035097e+00, 6.605649e+01
